,index,fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,nomprov,ind_actividad_cliente,renta,segmento,month_id_x,month_next_id_x,month_id_y,month_next_id_y,variable,value
1665770,1670226,2015-03-28,1382290,N,ES,V,47,2015-02-12, 1,5.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,MADRID,1.0,81384.66,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1665804,1778135,2015-03-28,904720,N,ES,V,40,2011-02-23, 0,53.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KGX,N,MADRID,1.0,130308.45,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1665823,1397506,2015-03-28,767035,N,ES,V,46,2008-05-09, 0,18.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1665882,1773924,2015-03-28,909224,N,ES,H,31,2011-03-31, 0,52.0,1.0,UNKNOWN,1,A,S,S,UNKNOWN,KAT,N,MADRID,1.0,303756.57,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1665964,1691962,2015-03-28,1299927,N,ES,V,64,2014-08-29, 0,11.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,53410.08,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1666015,1640732,2015-03-28,1175986,N,ES,V,26,2013-09-13, 0,22.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,105256.56,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1666046,1640059,2015-03-28,1177117,N,ES,H,31,2013-09-17, 0,22.0,1.0,UNKNOWN,1,A,S,S,UNKNOWN,KHE,N,MADRID,1.0,83812.2,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1666178,1377578,2015-03-28,699093,N,ES,V,41,2007-06-24, 0,97.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MALAGA,1.0,70504.56,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1666244,1423684,2015-03-28,133234,N,ES,V,53,1999-06-01, 0,194.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MALAGA,1.0,116496.99,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1666264,1414004,2015-03-28,157170,N,ES,V,52,2000-01-21, 0,186.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MALAGA,1.0,300104.01,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1666321,1826219,2015-03-28,1128661,N,ES,H,48,2013-04-22, 0,27.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1666329,1466279,2015-03-28,53202,N,ES,H,49,1996-12-30, 0,223.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,458482.38,01 - TOP,3,4,3,4,ind_recibo_ult1,Added
1666385,1455264,2015-03-28,76336,N,ES,H,46,1997-11-13, 0,212.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,420129.78,01 - TOP,3,4,3,4,ind_recibo_ult1,Added
1666410,1760859,2015-03-28,1008204,N,ES,H,32,2012-03-09, 0,40.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,PALENCIA,1.0,101777.58,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1666447,1455800,2015-03-28,80275,N,ES,H,47,1997-12-30, 0,71.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,211097.7,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1666496,1381013,2015-03-28,649933,N,ES,V,36,2007-02-14, 0,101.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,83778.33,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1666529,1471141,2015-03-28,114482,N,ES,H,60,1998-12-10, 0,199.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,314780.25,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1666579,1379938,2015-03-28,690632,N,ES,V,48,2007-05-12, 0,98.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,0.0,134440.23,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1666670,1602847,2015-03-28,1248219,N,ES,H,44,2014-03-13, 0,16.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MURCIA,1.0,23803.8,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1666727,1604620,2015-03-28,1243468,N,ES,V,41,2014-02-13, 0,17.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MURCIA,1.0,75059.25,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1666892,1407614,2015-03-28,731690,N,ES,V,47,2007-11-10, 0,92.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFD,N,MURCIA,1.0,94862.91,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1666912,1402708,2015-03-28,715308,N,ES,V,29,2007-08-29, 0,46.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,MURCIA,1.0,79703.64,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1666927,1561398,2015-03-28,286061,N,ES,V,44,2013-03-15, 0,28.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MURCIA,1.0,111736.95,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667014,1560018,2015-03-28,291264,N,ES,V,66,2001-11-06, 0,164.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MALAGA,1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667022,1683329,2015-03-28,1371943,N,ES,V,34,2014-12-24, 0,16.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,RED,N,MALAGA,1.0,63926.1,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667074,1569922,2015-03-28,1216027,N,ES,H,45,2013-11-07, 0,20.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,VALLADOLID,1.0,84162.27,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667115,1676899,2015-03-28,1367826,N,ES,V,32,2014-12-11, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,MALAGA,1.0,226696.95,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667130,1279630,2015-03-28,637450,N,ES,H,40,2006-08-28, 0,107.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,VALLADOLID,1.0,53340.27,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667136,1618638,2015-03-28,1151807,N,ES,H,22,2013-07-31, 0,24.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,VALLADOLID,1.0,117079.98,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1667163,1814393,2015-03-28,1084495,N,ES,H,22,2012-10-19, 0,33.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,ZAMORA,1.0,146274.42,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1667188,1742722,2015-03-28,971234,N,ES,H,24,2011-10-31, 0,45.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,ZAMORA,1.0,59079.72,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1667252,1577563,2015-03-28,1204094,N,ES,H,24,2013-10-21, 0,21.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,VALLADOLID,1.0,126545.07,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1667289,1626023,2015-03-28,1154873,N,ES,V,24,2013-08-03, 0,23.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,VALLADOLID,1.0,337031.46,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1667309,1653099,2015-03-28,1356464,N,ES,V,30,2014-11-18, 0,8.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KHE,N,VALLADOLID,0.0,101777.58,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1667316,1591007,2015-03-28,1256509,N,ES,V,28,2014-05-06, 0,14.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MALAGA,1.0,58724.7,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667431,1588295,2015-03-28,1258807,N,ES,H,50,2014-05-19, 0,14.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,48755.55,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667465,1513349,2015-03-28,409048,N,ES,V,72,2003-02-28, 0,143.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,007,N,MADRID,0.0,63248.16,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667476,1590849,2015-03-28,1256835,N,ES,H,35,2014-05-07, 0,14.0,1.0,UNKNOWN,1,A,S,S,UNKNOWN,KFC,N,MADRID,1.0,46078.56,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667491,1519008,2015-03-28,388678,N,ES,H,40,2002-10-31, 0,153.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,67917.45,01 - TOP,3,4,3,4,ind_recibo_ult1,Added
1667493,1465593,2015-03-28,55689,N,ES,V,47,1998-02-12, 0,209.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,PONTEVEDRA,1.0,75377.19,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667499,1320537,2015-03-28,514114,N,ES,V,47,2005-01-28, 0,126.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,50759.16,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667548,1574126,2015-03-28,1230910,N,ES,H,31,2013-12-12, 0,19.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,200213.73,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1667557,1577187,2015-03-28,1225260,N,ES,H,31,2013-11-26, 0,20.0,1.0,UNKNOWN,1,A,S,S,UNKNOWN,KFC,N,MADRID,1.0,169540.05,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667630,1316455,2015-03-28,501014,N,ES,V,44,2004-11-12, 0,128.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,MADRID,1.0,134248.29,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667641,1517745,2015-03-28,420025,N,ES,V,41,2003-05-21, 0,146.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,308048.19,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667661,1586528,2015-03-28,1208924,N,ES,H,24,2013-10-28, 0,21.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,MADRID,1.0,171693.09,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1667752,1519146,2015-03-28,388300,N,ES,H,47,2002-10-29, 0,153.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,162810.18,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667768,1541434,2015-03-28,230019,N,ES,H,51,2001-03-19, 0,148.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,169506.84,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667776,1610819,2015-03-28,1162379,N,ES,V,22,2013-08-10, 0,23.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,PONTEVEDRA,1.0,101777.58,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1667785,1330349,2015-03-28,489841,N,ES,V,38,2004-09-06, 0,130.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,147409.5,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667798,1617754,2015-03-28,1150567,N,ES,H,34,2013-07-29, 0,24.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,LUGO,1.0,71017.71,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667801,1587394,2015-03-28,1259314,N,ES,V,52,2014-09-08, 0,10.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,360332.16,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667864,1346100,2015-03-28,776964,N,ES,V,49,2008-07-03, 0,84.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,205009.56,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1667895,1874578,2015-03-28,1060576,N,ES,V,23,2012-09-14, 0,34.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,PONTEVEDRA,1.0,58832.4,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1667930,1328632,2015-03-28,493598,N,ES,V,41,2004-09-30, 0,130.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,196839.69,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1667998,1363849,2015-03-28,840421,N,ES,H,46,2009-04-07, 0,75.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,93349.89,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1668022,1871094,2015-03-28,1076795,N,ES,H,26,2012-10-08, 0,33.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,MADRID,1.0,114322.56,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1668091,1520115,2015-03-28,393287,N,ES,V,39,2002-11-28, 0,152.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,"PALMAS, LAS",1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668092,1481790,2015-03-28,84332,N,ES,V,48,1998-02-02, 0,210.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,119604.24,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1668100,1756367,2015-03-28,995921,N,ES,H,23,2011-12-17, 0,43.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,"PALMAS, LAS",1.0,115273.92,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1668109,1369911,2015-03-28,859928,N,ES,V,60,2009-12-23, 0,67.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAG,N,MADRID,1.0,162464.79,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1668112,1544203,2015-03-28,254112,N,ES,V,52,2001-06-18, 0,169.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,"PALMAS, LAS",1.0,48423.45,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668144,1363505,2015-03-28,838989,N,ES,H,58,2009-03-20, 0,76.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,216364.98,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668170,1356898,2015-03-28,888884,N,ES,V,35,2010-08-17, 0,59.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,60225.75,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668221,1745921,2015-03-28,1018733,N,ES,V,35,2012-06-05, 0,37.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,PALENCIA,1.0,82820.19,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668259,1495414,2015-03-28,381654,N,ES,H,32,2002-09-16, 0,154.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,82584.24,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1668271,1505448,2015-03-28,354480,N,ES,V,40,2002-04-24, 0,159.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,"PALMAS, LAS",1.0,109253.88,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668344,1433050,2015-03-28,202707,N,ES,H,42,2000-11-03, 0,176.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,93516.93,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668385,1613676,2015-03-28,1172799,N,ES,H,49,2013-09-04, 0,22.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,81864.15,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1668415,1753699,2015-03-28,1022645,N,ES,V,34,2012-07-09, 0,36.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,136151.73,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668426,1313342,2015-03-28,507768,N,ES,H,38,2004-12-22, 0,127.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,94597.77,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668480,1379652,2015-03-28,689614,N,ES,V,46,2007-05-07, 0,98.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,"PALMAS, LAS",1.0,193940.46,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668582,1358279,2015-03-28,894454,N,ES,H,59,2010-10-18, 0,57.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1668609,1493709,2015-03-28,361083,N,ES,V,41,2002-05-27, 0,158.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,"PALMAS, LAS",1.0,66750.54,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668672,1512015,2015-03-28,405980,N,ES,H,41,2003-02-07, 0,149.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,SEVILLA,1.0,249106.74,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668725,1363202,2015-03-28,850458,N,ES,V,32,2009-08-26, 0,71.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SEVILLA,1.0,59226.24,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668768,1435485,2015-03-28,222359,N,ES,V,52,2001-02-13, 0,173.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAS,N,ZARAGOZA,1.0,134059.83,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668843,1352795,2015-03-28,881353,N,ES,H,60,2010-06-04, 0,61.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BIZKAIA,1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1668871,1359072,2015-03-28,884506,N,ES,H,35,2010-06-28, 0,61.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SEVILLA,1.0,220416.09,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1668903,1850056,2015-03-28,1052774,N,ES,H,23,2012-08-20, 0,35.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,CACERES,1.0,128813.46,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1668981,1679203,2015-03-28,1359121,N,ES,H,70,2014-11-21, 0,16.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,RED,N,SEVILLA,1.0,138805.08,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1669004,1797482,2015-03-28,940284,N,ES,V,24,2011-09-08, 0,46.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,82016.37,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1669038,1744784,2015-03-28,1016910,N,ES,V,42,2012-05-21, 0,38.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BURGOS,1.0,98291.43,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1669108,1641326,2015-03-28,1185106,N,ES,V,40,2013-09-27, 0,22.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SEVILLA,1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1669118,1769498,2015-03-28,934505,N,ES,V,36,2011-08-16, 0,47.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,BURGOS,1.0,94342.74,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1669122,1843204,2015-03-28,1044503,N,ES,H,31,2012-08-06, 0,35.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SEVILLA,1.0,101777.58,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1669164,1605833,2015-03-28,1245989,N,ES,V,24,2014-02-28, 0,17.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,56998.5,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1669178,1611233,2015-03-28,1161318,N,ES,H,22,2013-08-09, 0,23.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,BARCELONA,1.0,266312.58,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1669193,1254134,2015-03-28,562337,N,ES,H,37,2007-02-11, 0,117.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SEVILLA,1.0,37069.8,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1669423,1463353,2015-03-28,35673,N,ES,V,52,1996-03-29, 0,232.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,BARCELONA,1.0,184649.73,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1669548,1494580,2015-03-28,376570,N,ES,V,85,2002-07-31, 0,156.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,SEVILLA,1.0,84740.04,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1669589,1690501,2015-03-28,1296669,N,ES,H,20,2014-08-12, 0,11.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,CIUDAD REAL,0.0,42236.94,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1669635,1807670,2015-03-28,1097790,N,ES,V,39,2012-11-08, 0,32.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,CIUDAD REAL,1.0,49910.4,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1669691,1653989,2015-03-28,1351665,N,ES,H,22,2014-11-10, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CORDOBA,1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1669703,1876481,2015-03-28,1058284,N,ES,V,44,2012-09-11, 0,34.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CASTELLON,1.0,66461.64,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1669855,1614150,2015-03-28,1173005,N,ES,V,40,2013-09-05, 0,22.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,ZARAGOZA,1.0,116159.01,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1669869,1380574,2015-03-28,688709,N,ES,V,37,2007-04-29, 0,99.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,ZARAGOZA,1.0,105396.03,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1669952,1788624,2015-03-28,953629,N,ES,H,29,2011-10-04, 0,45.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,38203.77,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1669984,1699018,2015-03-28,1274770,N,ES,H,33,2014-07-22, 0,12.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,60835.29,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1670031,1598291,2015-03-28,1241267,N,ES,H,41,2014-02-03, 0,15.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,CORDOBA,1.0,44533.11,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1670060,1586506,2015-03-28,1208905,N,ES,H,26,2013-10-28, 0,21.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,CADIZ,1.0,69284.28,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1670063,1267740,2015-03-28,543318,N,ES,V,62,2005-07-25, 0,120.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CADIZ,1.0,105527.04,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1670114,1630741,2015-03-28,1189481,N,ES,V,43,2013-10-03, 0,21.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,94876.65,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1670172,1550151,2015-03-28,316540,N,ES,V,49,2002-01-16, 0,162.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CADIZ,1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1670213,1814383,2015-03-28,1084369,N,ES,H,31,2012-10-19, 0,33.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,83920.05,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1670222,1837569,2015-03-28,1111532,N,ES,V,51,2012-12-10, 0,31.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,ZARAGOZA,1.0,106473.84,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Dropped
1670237,1594379,2015-03-28,1270707,N,ES,V,21,2014-07-17, 0,12.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,0.0,105409.47,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
1670246,1878687,2015-03-28,1067738,N,ES,V,27,2012-09-26, 0,34.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,352918.56,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Dropped
1670248,1546944,2015-03-28,248090,N,ES,V,48,2001-05-22, 0,170.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CADIZ,1.0,122301.63,02 - PARTICULARES,3,4,3,4,ind_recibo_ult1,Added
1670285,1354674,2015-03-28,868778,N,ES,H,32,2010-03-18, 0,64.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,CANTABRIA,1.0,121044.78,03 - UNIVERSITARIO,3,4,3,4,ind_recibo_ult1,Added
